review_id,kullanici,puan,yorum_metni,begeni_sayisi,tarih,yanit_metni,yanit_tarihi,uygulama_versiyonu,kaynak
125c51a2-c6dc-4ef4-8e30-f5f06d389bbd,Çılgın Kanal,5,harika bir uygulama,2,2025-12-15 02:35:40,,,,google_play
07a38cc3-2b04-456f-b6f3-f502e538c1a4,Fatih Gökoğlu,4,ALWAYS BETTER,2,2025-12-13 22:23:41,,,250.0.0.44.165,google_play
255e7dd6-4c88-4c07-9a08-8ec360724bf6,Kamil XVAVX,5,Available in Türkiye with Turkish subtitles. Turkish language.,1,2025-12-13 15:03:34,,,249.0.0.27.166,google_play
7a0ec45a-27be-4505-a587-446d6c39b683,Mehmet Yasin Uzun,5,iyi,1,2025-12-13 13:47:15,,,250.0.0.44.165,google_play
d645f9d5-97d7-41fb-a83c-20adfa6799a7,Gökay tur Antalya,5,I like to use it.,1,2025-12-13 11:30:56,,,247.0.0.54.165,google_play
140efb0e-e839-4194-95fd-28be8ce23726,yılmaz ucar,5,cokguzel bı uygulama,1,2025-12-13 08:06:27,,,247.0.0.54.165,google_play
b4bbd317-e4a3-4a84-88ed-a015441bfb49,Atike,5,herkese lazım,1,2025-12-13 07:47:01,,,250.0.0.44.165,google_play
f99d9a5e-56b7-4479-8c19-051cfa8f8811,Can Tuncsoy,5,Türkçe dil desteği acil getirin lütfen,2,2025-12-12 22:08:31,,,250.0.0.44.165,google_play
04bd58c5-5e24-4ff7-bd1a-1c2abfbd5ab4,Bahadır Baytekin,5,çok iyi ve güzel,1,2025-12-12 21:01:06,,,247.0.0.54.165,google_play
d844cac5-864f-4528-9c2a-3de8dc4fcbbc,Aziz Ataş,5,gerçekten harika ve mükemmel bir uygulama,6,2025-12-12 17:29:55,,,249.0.0.27.166,google_play
9ec7f3af-6c9d-4701-b5e3-479babe04aa0,Elektro gitar,4,"Daha önce sadece ""gözlük seç"" sayfası geliyordu şimdi sohbet bölümü gelmiş. Güzel.",450,2025-12-12 06:54:41,,,247.0.0.54.165,google_play
2ac104fb-2938-413d-8c5b-ee031bfc149d,Ümit Fırat,3,fazla beğenmedim,1,2025-12-11 23:40:35,,,247.0.0.54.165,google_play
50cde9e5-bf9c-4e7e-9a46-3fae5ba9e384,Sercan Demir,3,Çok İyi Yanlız Ekran Yansıtma Ve Sesli Dinleme Yazıları Ayrıca Sesli Konuşma Gelmeli Bak Ozaman Tadından Yenmez,4,2025-12-11 21:44:57,,,249.0.0.27.166,google_play
f62f2b8e-0bd2-4e68-bdf1-cf63fa7f2987,Aydın Çimen,5,güzel bir uygulama herhalde yeni yükledim,2,2025-12-11 11:56:36,,,247.0.0.54.165,google_play
a3c70fac-a5f2-4610-a73f-901e42aaad76,tekno Kara,1,hicbir halta yaramiyor birkac soruya cevap verdi sonra artik ne yazarsam bos mesaj gonderiyor,6,2025-12-10 12:35:25,"Hello Tekno, we recommend updating the Meta AI app to the latest version for optimal performance. We know our users are demanding, which is why we work hard every day to deliver the best experience in the Metaverse with Meta AI. Have a great day!",2025-12-10 13:12:27,,google_play
f86e2a58-522a-494f-88f6-6bd129c04995,Adem Yapıcı,5,süper,1,2025-12-10 10:46:13,,,,google_play
0ff38cec-b76e-4cff-9b6b-c3d0a28edea7,Yolaçık,5,güzel,1,2025-12-10 10:00:00,,,247.0.0.54.165,google_play
c6814f1d-9171-4311-a341-fee632642c11,kemal yılmaz (barmen),5,mükemmel,1,2025-12-10 02:52:34,,,249.0.0.27.166,google_play
04aca4b5-1e59-4178-a55d-203df103a5be,KARA BÜYÜCÜ,1,Meta Al çok kötüydü uygulama indi ama çalışmıyor.,47,2025-12-09 21:40:43,,,247.0.0.54.165,google_play
f9bce85e-3a97-40be-abb9-540c8a669fd6,Nurettin Akdeniz,5,muhteşem çok güzel,2,2025-12-09 12:55:55,,,,google_play
59c0c131-5a64-4161-a9c2-b971249bc09e,Mehmet Turan,5,iyiyiyi,1,2025-12-09 04:32:30,,,249.0.0.27.166,google_play
0cd035e7-2674-49cd-b868-0d28f00f0d51,Barış,1,Bende meta nin Ai uygulaması sandım ismine bakınca. Meğersem antin kuntin cihazlar için kontrol uygulamasiymis. Peh..,8,2025-12-08 19:12:28,,,,google_play
fe827bd0-d3ff-4267-8c6a-1f20c7a809ab,Elcan Babazada,5,çok iyii,1,2025-12-08 19:08:25,,,247.0.0.54.165,google_play
e98f5d44-321f-4306-938f-68b753dec663,Musfiq Gedebeyli,5,😊👍,1,2025-12-08 17:34:48,,,,google_play
01712c5f-767e-4ff7-82c4-86600c8d7c87,Birgul Dincer,1,telefonuma yüklemediğim halde aktif olduğunu ve hiç bir işe yaramadığını belirtmek isterim,16,2025-12-07 12:07:01,,,,google_play
c0408dcb-c153-4442-9d21-8c0265fbb282,Dogancan Bayır,5,süper birşey,2,2025-12-07 10:48:23,,,242.1.0.50.168,google_play
e78a8bc7-15fc-43f2-b856-e539a41c5c23,Melike Çoban,5,müüüüükeeeeemmmmeelll,1,2025-12-06 01:55:04,,,247.0.0.54.165,google_play
e70d64ba-12c4-4acc-bfb5-11eae41f4d94,NazZz NaZLi,1,"ben soruyorum cevap alamıyorum, bana cevap vermiyor nedense anlamadım gitti 😔",5,2025-12-05 21:19:10,,,,google_play
58e24b23-539d-414c-8590-bfcb37f25408,Çağan Baltekin,1,Bu bir yapay zeka değil.Bu Meta'nın gözlük yönetim uygulaması.Eğer çok istiyorsanız WhatsApp'tan kullanın.,55,2025-12-05 18:56:52,,,247.0.0.54.165,google_play
651f5709-8c1f-4933-81d6-2b2ad9ed7e5c,Emin maytalman,1,cöp sakın indirmeyin sadece gözlük 👓 satışı,11,2025-12-05 13:24:47,,,247.0.0.54.165,google_play
2a45d4e7-9c11-470e-98a7-dc14d02d0fc5,Emin Sezer,1,saçma birşey. gereksiz cevap veriyor.,2,2025-12-04 17:03:57,,,,google_play
cdcf91f5-7197-4cf5-a4f9-6f64e6a85cfb,Ömer Y.,1,başarısız bir model,4,2025-12-04 14:33:00,,,,google_play
751298d6-8ee2-41d9-b4f5-f8578cf0b170,Engin Aydin,1,kendi kendine telefonuma yerleşti silemiyorum,5,2025-12-04 10:26:09,,,,google_play
4cb9268d-dd09-4111-b39b-da50c349809d,Fatih Tavusbay,1,benden izin almadan mesajlarda nasıl görünüyor,11,2025-12-03 23:03:45,,,,google_play
212facda-4508-4401-ae99-daf6c6d06c17,ASYA BAYRAK,5,farklı bir görünür,1,2025-12-01 23:17:02,,,247.0.0.54.165,google_play
1c1946ed-775a-4ff9-8809-e76570485a74,Hatice Aydoğan,1,lanet bir virüs gibi silinmiyor,7,2025-12-01 11:20:03,,,,google_play
b68cae42-5023-47a1-a5fb-59bbea32a333,Fuseteaaa,1,iğrenç,7,2025-11-29 23:11:22,,,247.0.0.54.165,google_play
65ac879a-25f2-4fe3-93db-b7402f2715ea,Mesut Görmez,5,çok iyi,1,2025-11-29 14:51:27,,,247.0.0.54.165,google_play
e15092b7-05c7-41a3-8dea-e835d47c9614,Ömer Burçatayin,5,"Meta'dan böyle bir performans beklemezdim. Çok başarılı olmuş, yani şöyle genellikle her şeyi yapıyor. Görsel yaratma gibi her şey yapılıyor. Türk yapay zekasıyla kıyaslanırsa Meta AI çok başarılı olmuş tek sürümü ile.",333,2025-11-28 20:17:22,,,247.0.0.54.165,google_play
4e7a0d22-8298-4acd-93e5-2cd5a019db53,Hazel Dunus,1,hiç bir işe yaramıyor,17,2025-11-28 12:57:02,"Hello Hazel, if you're having trouble with the app, don't worry! Visit our official Meta page for help. You'll find user guides, optimal settings, tips, and much more. We'll be waiting for you! Have a great day!",2025-11-28 13:11:23,247.0.0.54.165,google_play
a029837b-c95d-46d4-af5c-ec6c33d81902,OSMAN TOKTAY,5,uygulamayı telefonuma yüklem halde bazı uygulamalarda Aktif olması izin vermediğim olayları vermiş olmasından dolayı tüm Yasal haklarım geçersizdir,230,2025-11-27 21:51:17,,,247.0.0.54.165,google_play
1b6ce83b-0908-46dd-8e46-b9e3e50500dc,İLKER A.KAYNAK,1,gözlük aldirmak istiyor başkada birşey olmadığı için kaldırdım,3,2025-11-26 22:27:31,,,,google_play
c860c489-68f1-4abb-8fc5-cb21fe0b9890,Enes Burak Dikici,1,ai kısmı yok,4,2025-11-26 12:29:31,,,247.0.0.54.165,google_play
a6e51313-5f37-420a-bc23-54219535ae34,Aynur Urhan Parmak,1,WhatsAppdan silemiyorum.,6,2025-11-26 09:25:50,,,,google_play
1780cdd6-50db-4cee-bb56-7caaadad6e4b,Silem,1,sadece gözlükle ilgili birşey var başka birşey yok yani,3,2025-11-25 23:31:40,,,,google_play
0ccb0fc4-9a04-4e04-a0c6-721c36a9109f,Yusuf Göğüş,1,Berbat yaa birde whatsappa Meta Ai Butonu eklemişler kaldırılmıyorda.,10,2025-11-25 19:44:30,,,,google_play
4514c1ca-06b1-438d-b264-a034cc99e931,Ahmet Kaya,1,Sadece gözlük için yapılan bir uygulama. Gözlük yoksa boş indirmeyin.,8,2025-11-25 15:13:23,,,,google_play
339fc811-888d-4880-9d90-080c340abd84,Deniz,1,sakin yüklemeyin silinme yok heryerde karsiniza cikiyor silemiyorsunuz,104,2025-11-25 13:48:15,,,247.0.0.54.165,google_play
7278804d-e90d-4ff6-95df-f0c4d7686ae4,Omer Can,3,Türkce dil desteği lütfen,4,2025-11-24 23:43:37,,,246.0.0.51.166,google_play
4b7bc472-028a-4c6c-abc1-0bde2cda36f4,Şervan Demir,5,ez diya xayinan nım 👍,2,2025-11-24 22:42:15,,,,google_play
e4354900-e93c-42e5-905c-6d25e5489d63,Ahmet NERGİZ,1,kapat mikrop,6,2025-11-24 19:37:40,,,,google_play
2fc884ed-f4ce-4591-a187-d603aa10f048,Arif saraç Saraçarif,1,kötü,4,2025-11-24 11:18:37,,,,google_play
043df28e-cdd0-4a17-88f3-666c502b82ad,Ebru Anık,1,uygulama yuklu degl ama telefonmdan gitmyor simgesi nasl kaldrabilrz cok sinir bozucu.dolandricimisiniz ya.sakin indirmeyin,10,2025-11-22 18:58:46,"Hello Ebru!

Thank you for your feedback.

We’re sorry for the inconvenience with the icon. While the app may not be available, you can usually remove or hide the icon through your device’s app management or home screen settings. Clearing cache and checking app drawer options may also help resolve the issue.",2025-11-22 21:00:39,,google_play
0742cc02-7f40-45b5-8efc-b2dc1d0fab1f,CİHAN,1,"bu sadece gözlük içinmiş, bende normal uygulama sandım. Başka birşey yapılmıyor.",10,2025-11-22 18:23:28,,,,google_play
1c4ca07a-2c56-4dbf-9ed7-311f10200ca3,hidayet duman,1,ben bu uygulamayı yüklemedim ve direk watsabıma girmiş sacma bir uygulama watsabım dan çekilin temammı 👺👺,61,2025-11-22 16:07:11,,,247.0.0.54.165,google_play
d60ae445-9d37-4647-a005-954a9ed066fa,Nihal Duru,1,bu uygulamayı tel kaldıramıyorum,33,2025-11-22 09:17:18,,,246.0.0.51.166,google_play
85b04d2c-57e5-44fe-89a1-9caa768ebafd,Peri Deniz,1,çok saçma bir uygulama,30,2025-11-20 15:57:52,,,246.0.0.51.166,google_play
c7fbc7e2-ed2e-4b61-95ea-9bdef89b64bd,Ekrem Yazgan,1,Hiç bir işe yaramıyor boşuna indirmeyin.,45,2025-11-17 16:37:52,,,246.0.0.51.166,google_play
6a1f26f0-19d0-48d9-bb0a-788e729c2c11,Murphy Amca,1,uygulamayı yükledim giriş yapmak için 299 dolara satılan yapay zeka gözlüğü satın almak gerekiyormuş biz Türkiye'de yaşıyoruz? bu ekonomide nasıl alalım..,75,2025-11-17 10:01:21,,,246.0.0.51.166,google_play
750b1c70-058e-4c1c-a6fd-20b027e895b9,Mirac Kadir,5,meta facebook Instagram Twitter whatsapp The programs that work with them are all malicious. They collect people's personal data.,2,2025-11-16 11:08:33,,,246.0.0.51.166,google_play
ca3724ef-a675-481b-ae40-e22793d4c3ae,Fatih,1,Güvensiz,7,2025-11-16 04:12:23,,,,google_play
cb7d0648-0388-4912-b91f-ba945ba02fe8,Ahmet Bingöl,1,indirmeyin boş,6,2025-11-14 19:08:21,,,,google_play
6af2f380-90d2-4316-b70e-d8fb5ba9cb12,H.Ç,1,Bir Facebook hesabin yoksa calismiyor mecburmuyum Facebook denen aptal platformu kullanmaya sildim.,12,2025-11-13 07:32:37,,,,google_play
7266918d-6f53-4b72-b4ee-ce7dc5319398,Mustafa Uysal,1,beğenmedim istemiyorum,10,2025-11-12 17:08:46,,,,google_play
283a6179-4c76-4562-bf9f-1c3c54462aa2,burak mankan,5,videolar çok gerçekçi olmasa da fotoğrafları çok iyi yapıyor,128,2025-11-12 16:02:38,,,245.0.0.37.164,google_play
746ebb23-b161-4bde-baba-e3c1e799b83e,Neco Kilinç,1,selam merhaba meta beni niye gözlük ayarlarına ve sayfasına yönlendirdiğini söyleyebilir misiniz Mete devamlı niye benden devamlı aynı ayara gelip gözlük ayarlarına gittiğini benim gözlüğüm yok bunun için bana yardımcı olabilir misiniz,21,2025-11-11 19:53:54,"Hello Neco!

Thank you for the feedback!

We can see you're experiencing unexpected redirection to the glasses settings page. If this behavior continues or affects your experience with the Meta AI app, we recommend reaching out to Meta Store Support. They’ll be happy to investigate and guide you through a solution.",2025-11-11 20:28:38,,google_play
ada51d08-a869-40d2-82ca-a73405659cac,“Peace Way” Barış YoLu,1,Hiç bir şekilde hesap bağlanmadı. Ne instagram nede Facebook,18,2025-11-11 12:50:10,,,245.0.0.37.164,google_play
9f98d94f-175a-44ba-af94-914e473d698e,Ugur Erdogan,1,yeni versiyonu calişmıyor,6,2025-11-11 00:32:15,,,245.0.0.37.164,google_play
d98a2263-14c9-4aa1-b069-70a0e98c997a,ZEYNEL PARLAKYILDIZ,5,süper,3,2025-11-10 22:22:41,,,245.0.0.37.164,google_play
4b6164b6-4a1d-403b-859a-439c28e4220b,Sanırım Kayboldum,1,“The part where you could talk to the AI is gone. Now it only says ‘choose glasses.’” There’s no chat section anymore.,1,2025-11-10 11:59:09,,,245.0.0.37.164,google_play
5fa1bfa4-6758-43e5-8cce-34998693329e,“Özel dedektiflik” H D/D,1,Türkçe dil desteği düzenleyin,3,2025-11-10 09:10:48,"Hi there, thanks for taking the time to leave a review.

Unfortunately, we do not have a designated Turkish language team. However, if you have any issues, we'd be more than happy to assist you in English.

If this is okay for you, please don't hesitate to reach out to our Customer Support team. They can be contacted via our website.",2025-11-10 09:19:07,,google_play
593eb4eb-efdf-4f08-ae27-69d350639d49,Arife Peker,1,ben WhatsAppa indirmedim ama kendiliğinden geldi silinmiyor da istemiyorum aşırı sinir oldum durup dururken bu nedir ya,58,2025-11-09 19:15:57,,,,google_play
246c7767-dd0e-417f-8aee-cbbcbfce292b,Jenny GÜNDOĞDU,1,BERBAT BİR UYGULAMA SÜREKLİ GÖZLÜK SATMAYA ÇALIŞIYOR KULANILAMIYOR,7,2025-11-09 14:39:51,,,,google_play
fefeb083-e47c-406e-8f33-ad6c7f1ae81f,Sinem Özey,1,uygulamayı yukletmedigim halde neden WhatsAppta görünüyor sizi şikayet edicem,90,2025-11-09 14:06:43,"Hi Sinem,

Thank you for your review,

We have integrated AI into WhatsApp as part of our strategy to bring AI to our family of apps, aiming to provide a versatile assistant that can answer questions, generate content, and assist with tasks directly within the messaging platform.

We hope this helps clarifying your concerns!",2025-11-09 14:28:24,,google_play
f0c878ea-67b3-4664-b9df-0748d0e5a353,İlhan İlhan,1,Alışkanlıklarımı bozan ve sülük gibi yapışan bir mod,17,2025-11-09 11:19:00,,,,google_play
329a988e-d4b9-458e-afcd-e2c19eaac7fd,Veysel Cihan,5,video oluşturmak için yeni bir trend,79,2025-11-08 23:14:07,,,245.0.0.37.164,google_play
b0790cc7-8696-4009-a3b6-5c5ea23b242f,Sema,1,iğrenç bir uygulama watsabımdanda silemiyorun nasıl olduda bilmiyorum yabancı zaten,21,2025-11-08 21:03:52,,,,google_play
c5d8dc1c-3ec6-4f68-8954-65c37ada2174,tavsanlileblebisi,5,Güzel,6,2025-11-08 14:14:35,,,,google_play
92f1d8b2-c3a2-43c1-9d6a-6fde10629b1c,YUNUS EMRE Zirek,1,begenilmedi,15,2025-11-08 13:51:17,,,,google_play
e16a135d-3ec0-4f85-bcf9-2d6aca321ad7,Meliha Kızıltaş,1,mavi turkuaz mor daire sürekli olarak WhatsApp sohbetler üzerinde görünüyor bu rahatsızlık verici bir durum.,320,2025-11-08 12:46:21,,,245.0.0.37.164,google_play
82827564-bc7e-45e4-8783-e6c1f2836312,Rüzgar Budak,5,Ya nasıl giriş yapıcam,30,2025-11-07 20:17:12,,,245.0.0.37.164,google_play
65187d10-b3b9-461f-b334-d40e7d6dd263,Kerem Ceylan,5,Çok kötü bir uygulama,17,2025-11-07 16:56:44,,,,google_play
0e962cb4-3e7c-4689-96ba-5b7f60449fcf,İnci İlmen,5,bu uygulama telefonumdan kaldıramıyorum. yardımcı olurmusunuz. ayrıca uygulama telefon da yüklü değil ama var görünüyor.,524,2025-11-07 16:50:30,,,,google_play
0225f2fd-c507-429a-a2e5-f52ed818016a,Yıldız Karayılan,1,bu uygulama WhatsApp Messenger gözüküyor silemiyorum da gitsin bu uygulama,38,2025-11-03 13:46:37,,,,google_play
394d2eb0-eeaa-44b1-9bde-88c5b02999d6,Halime Dikici,1,bu uygulamayı tema da görmek istemiyorum,22,2025-11-01 20:54:56,,,,google_play
1e626800-95bd-4e56-84fb-db5086e6f493,Doğanay Kahveci,5,"Meta VR/MR Avatar Companion (Like TykeAI but with Meta AI) Hi Meta Team, Meta Ai is amazing, but I believe the next big leap is **VR/MR integration with 3D avatars**.(pls support quest 3)",7,2025-11-01 16:54:27,,,244.0.0.30.167,google_play
90dadac7-8839-417b-8bf2-18fa62a52768,ERTUGRUL ALPER,1,telefondan silinmeyen dolandırıcı uygulama,32,2025-10-31 23:35:30,,,,google_play
5c0fb844-ccbc-4e81-a9b6-6c9993870d3d,Yaman Ercan,3,i cant use all of the features live ai etc. there should be turkish. and features whould be allowed,4,2025-10-31 14:52:01,,,243.0.0.29.164,google_play
ea5014f9-5bf2-4ba4-8dc4-bb2ea1019816,Nurgül Güven,1,Gözlüksüz kullanılamıyor (Öyle gördüm),36,2025-10-30 03:38:32,,,244.0.0.30.167,google_play
1da01aa8-f1be-421f-aab0-08c5d89680e5,Serdar ATILIR,1,"son güncellemeden sonra uygulamaya tıklıyorum, açılıyor ve hemen kapanıyor. Bugüne kadar sorunsuz kullanıyordum.",217,2025-10-17 11:14:28,"Hi there Serdar, thank you for your review.

Please make sure that your phone has been updated to the latest version of Meta AI, if this is unsuccessful in resolving your issue, please uninstall and reinstall the app.

We hope that this helps and that you have a wonderful day!",2025-10-17 11:22:42,241.0.0.52.168,google_play
ac0aee60-74e9-49ca-bb83-8fd4fec598ee,EHAB NiHAD,1,çok kötü,13,2025-10-15 19:16:50,,,241.0.0.52.168,google_play
df42bcb3-afbe-4057-9334-e071f5c3f030,Emek Çelik,3,how bad it is being STILL not avaliable for most of my Rayban's features in my region.,8,2025-10-15 18:58:33,,,241.0.0.52.168,google_play
27dcbef0-0723-4091-b224-b4502028b9ad,Mark Rashad,5,ok,5,2025-10-10 17:50:00,,,240.1.0.55.166,google_play
2104b1d7-0186-40be-895b-71127d53aa44,Alice Optik,1,çok hata ve yapay zeka çok gelişmesi lazım,72,2025-10-04 03:15:02,,,240.1.0.55.166,google_play
88b11519-11e6-4eb2-a2d1-663493766ebd,Bayram Altun,2,hala turkce destegi yok gelir dusuncesiyle almistim ama maalesef yine de kisitli kullanimda fena degil ama yapay zeka yok sadece foto video ve basit komutlar,17,2025-09-23 09:44:10,,,,google_play
b33072a1-3227-4ab9-a96f-eeebb9c4413c,Hüseyin Akkol,5,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐☯️,6,2025-09-12 11:25:19,,,236.5.0.22.167,google_play
234473d9-f2ab-4be9-9a20-eeaa925c3fae,Erdemovskisalasovski,2,what are you waiting for to fix the app theres too much bugs ?,6,2025-09-11 23:50:28,"Hello Erdemovskisalasovski,

Thank you so much for your feedback. We hear you loud and clear, and we completely understand how frustrating bugs can be. Rest assured, we're actively working to resolve them. If you encounter a bug, you can report it anytime by shaking your phone while the app is open and tapping “Report a Bug.”",2025-09-11 23:59:55,236.5.0.22.167,google_play
6e717eb0-2f80-4588-ac51-cb10674e5890,Yavuz Selim Mirza,1,Yapay zeka için indirdim yapayz zeka ile ilgli birşey yok.,25,2025-09-03 09:31:44,,,235.0.0.29.166,google_play
77378d94-e58e-4867-aa75-37ecafeb19d9,ALİ AKSÜT,1,verilerime erişip siliyor.,15,2025-08-26 02:12:37,"Hey,
Thanks for sharing your thoughts on the app!

If you're one of our Ray-Ban users we recommend getting in touch with us via our website or community forums, so that a member of our team can help you out with this issue!
If you are one of our AI users, please check out our AI Glasses Help Centre for some helpful articles.

Have a great day!",2025-08-26 02:47:03,217.2.0.73.169,google_play
19057623-6533-4844-bfcb-da6b91fc0ebc,Tekin BAŞTUĞ,1,deneme test gibi şeyler için bile birçok izin istiyor hadi verelim ne olacak nerelere izinler verdik desek genede test için n bu kezde gözlük alın diyor ben aı denemek için gözlük almayı aşırı gereksiz gördüm,22,2025-08-20 14:04:30,,,,google_play
cf1d3c02-876b-4678-95b2-46cfb566ba9d,Nedim Çalapkulu,4,Güzel ama Türkçe olmaması büyük eksiklik,80,2025-08-09 23:22:33,"Hello Nedim!

Thanks for sharing your thoughts on Meta AI app!

Language support really does shape how we connect with technology, and every bit of feedback helps improve the experience.
If you ever run into any issues or need assistance, don’t hesitate to reach out to Meta Store Support. We’re always there to help.",2025-08-09 23:42:57,232.1.0.39.168,google_play
40ddb3de-66ec-4809-9bb1-499fd9a54feb,Ömer Adrin,1,Türkçe dil desteği gelmesi lazım yoksa gözlük çöp,37,2025-07-30 19:19:11,,,230.0.0.36.164,google_play
4b4ca770-78f7-494a-9c17-f502137a8fa4,Canan Özgöl,1,"çekilen video ve fotoğraflar yüklenirken çoğunlukla sorun çıkarıyor, tamamen yükleme yapamıyor, sık sık bağlantı kesiliyor",137,2025-07-29 12:11:46,"Hi Canan,

Thank you for bringing this issue to our attention.

Please ensure Bluetooth is enabled, the glasses are paired with the phone via the Meta AI app, and that you have unimported captures on the glasses. Also, check for sufficient storage space on your phone and ensure the Meta AI app has permission to access your phone's photo app.",2025-07-29 12:58:35,230.0.0.36.164,google_play
76b3824d-282a-4bca-b95b-3d9114df565b,Mr Anonymm,1,Meta gözlüğünüz yoksa ai kullanamiyorsunuz ki çokta kullanmaniza gerek yok meta her yerden veri topluyor nasıl olsa Ai dan da toplamasin,25,2025-07-26 02:42:34,,,,google_play
28d35a26-eed5-44c8-8597-fba99d68bb6d,Omer Can,1,Bağlantı olmuyor fotoğrafı video aktaramiyorum,24,2025-07-24 20:42:50,"Hey there, thank you for bringing this issue to our attention. Please feel free to reach out for support on our website. Our dedicated team would be happy to look into this for you!",2025-07-24 21:16:25,229.0.0.29.166,google_play
d861d616-6521-4257-86d9-fbc657b2e066,Taha Uzunova,1,ya zannettim yapay zeka uygulamasi ama değil! Saçma bi gözlük bağlantı uygulamasıymış ismini AI koyup insanlari kandirmayin ya,39,2025-07-14 01:10:20,,,,google_play
30404f45-08c1-4933-bca3-ba48816895f3,Serhan calışkaner,1,Çalışmıyor,10,2025-07-13 13:33:14,"Hi Serhan,

Thanks for leaving a review!

If you are having issues with our app, we would recommend that you install all the latest software updates on your devices as well as installing the latest version of the app itself.

If your issue continues, please feel free to get in touch via our official support website. We will be happy to help!",2025-07-13 15:03:34,228.1.0.27.164,google_play
f1b7e91c-9532-4745-b17c-a5127bc9e4b2,Eymen Özkeçeci,1,berbat bir uygulama kesinlikle indirmeyin konum ve Bluetooth nuzu aça biliyor ve nerde yaşadığınızı bile biliyor ayrıca ınstagram hesabınızı bile öğreniyor indir meyin 1 puan bile hak etmiyor,65,2025-07-01 19:17:49,,,,google_play
0bd85729-b565-44f1-9ee2-6efb33d9201e,ilker zeki,1,kullanmadığım ve kullanmayacağım bu gerzek düğmeyi neden görmek zorundayım ??? özel mesajlaşma bilgilerinizi ai adı altında çalan dolandırıcılık ürünü... kesinlikle yüklemeyin kullanmayın... çöp ....,53,2025-06-28 16:44:31,,,,google_play
1a37a28f-bea0-4f13-bcce-a7edb0a28785,АЛИ ЮСЕЙИНОВ,1,açılmıyor,13,2025-06-28 11:18:39,,,,google_play
e9a5d71b-80be-4313-b846-e5014675a4da,Ilgınsu İpşir,2,görüntü oluşturma özelliği açılınca 5 yıldız vericem,8,2025-06-25 17:33:03,,,,google_play
83b2f1fc-72d6-41d6-bc53-0a51f731ebd8,Nazif Ağca,5,tavsiye edilir. Güzel ve bilgilendirici.,166,2025-06-24 18:23:26,"Thank you so much for taking the time to leave a review!

We're so glad to hear that you've found our app to be Beautiful and informative and we really appreciate your recommendation!

We hope that you continue to have a wonderful time as you explore all the exciting features of Meta AI!",2025-06-24 20:28:43,225.0.0.28.168,google_play
818e7d31-3943-4d37-aa38-e601fd0b649c,Gul Gul,1,beta iptali,19,2025-06-16 11:34:10,,,,google_play
f5330322-74a0-4d4f-bb3b-9022a7508fe4,okan sokmen,1,ai yok,14,2025-05-28 22:45:33,,,221.0.0.31.168,google_play
b7beb640-d43c-4259-8a6f-cd65cb640518,Okan Dikkulak,1,meta ai isnt available in france even though they show it as a feature in digital markets,14,2025-05-28 19:49:17,,,221.0.0.31.168,google_play
fe6f91ca-64de-4696-a8fc-872026067ee5,Azad,1,"Gozlukteki fotoğraf ve videoları import edemiyorum ,bunu yaparken uygulama bizi uygulamadan atıyor. I cannot import photos and videos from the glasses, when I do this the application kicks me out of the application. I HAVE SEEN MANY PEOPLE HAVING THE SAME PROBLEM AS ME. PLEASE GIVE US A SOLUTION FOR THIS ISSUE.PLEASE HELP",16,2025-05-27 22:08:35,"Hi there, Azad! Thanks for reaching out and providing your review. We really appreciate the feedback.

We highly recommend reaching out to our Support Team to look further into the issues you've been experiencing with importing photos and videos from your Meta Ray-Ban glasses. You can find them on the Meta Quest Help Center on our website!",2025-05-27 22:33:59,221.0.0.31.168,google_play
f7ba501a-0eb1-4e20-a1ea-7f4c4735db6b,Kadir Alemdar,1,önceden yaklaşık 6 ay önce müzik dinleyebilir ve konuşma yapabiliyordum güncelleme yapınca hiç bir şey dinlemiyorum,36,2025-05-24 00:59:57,"Hi Kadir,

Thank you for taking the time to leave a review.

It sounds like you're having some issues with the actual glasses themselves. We'd love to help you out if you can please reach out to us via the Meta support channels and our 24/7 staff will be more than happy to investigate this further for you!",2025-05-24 01:17:40,220.0.0.27.168,google_play
094e0210-4d64-495c-804b-c2fd6aa79a79,MY.,3,"AI desteği ne zaman gelecek?""I can't do...""ifadesini duymaktan çok sıkıldım.",21,2025-05-21 01:03:05,,,220.0.0.27.168,google_play
c7c8e54c-918a-4dc4-b1bb-ca5a4b5f1336,Enbiya Çakabay,1,meta ai yok ise ne diye uygulamayı Türkiye'ye açtınız ayrıca Türkçe dil desteği de yok! zaten aylardır threads ile ilgili bir şeyler yapmadınız sessiz sedasız erişime engellendi bir şey yaptığınız da yok açılması yönünde size puanım 0,29,2025-05-16 23:12:29,,,,google_play
bd7bacf9-5f77-4dac-bcde-d6488e559f7c,Hüseyin Sarıgöl (Csystv),3,İki yıldızı Türkçe dil desteği olmadığı için kırdım Türkçe dil desteği gelmeli bizde kullanıyoruz bu gözlükleri,48,2025-05-15 23:03:20,,,219.0.0.51.168,google_play
c7652f45-bdbb-4042-b429-e8ffa98e5d4c,Ezgi Sonay,5,emeğinize sağlık olsun,77,2025-05-11 07:09:12,"Hi there,

Thank you so much for taking the time to leave a 5-star review!

We're delighted to hear that you're enjoying using the app!",2025-05-11 07:16:08,219.0.0.51.168,google_play
